"Date","Price","Open","High","Low","Vol.","Change %"
"09/05/2023","19,748.90","19,705.95","19,756.85","19,690.00","209.30K","0.23%"
"09/04/2023","19,703.45","19,640.00","19,713.70","19,603.65","207.40K","0.50%"
"09/01/2023","19,606.10","19,500.00","19,620.00","19,475.00","279.75K","0.99%"
"08/31/2023","19,414.25","19,452.35","19,492.00","19,388.35","7.12M","-0.16%"
"08/30/2023","19,445.30","19,475.00","19,542.40","19,430.60","4.00M","0.05%"
"08/29/2023","19,436.40","19,442.00","19,474.70","19,408.00","2.64M","0.08%"
"08/28/2023","19,421.25","19,363.40","19,464.40","19,362.20","2.37M","0.29%"
"08/25/2023","19,364.95","19,475.75","19,475.75","19,331.00","1.59M","-0.75%"
"08/24/2023","19,510.50","19,618.90","19,680.65","19,495.25","1.12M","-0.15%"
"08/23/2023","19,539.75","19,470.00","19,559.50","19,430.65","523.10K","0.26%"
"08/22/2023","19,489.15","19,459.00","19,534.85","19,459.00","482.85K","-0.10%"
"08/21/2023","19,507.75","19,424.05","19,538.00","19,419.85","724.10K","0.91%"
"08/18/2023","19,331.50","19,329.80","19,380.00","19,275.00","6.37M","-0.32%"
"08/17/2023","19,393.90","19,425.00","19,463.15","19,360.00","5.11M","-0.47%"
"08/16/2023","19,484.55","19,400.40","19,505.40","19,352.55","4.63M","0.03%"
"08/14/2023","19,478.35","19,449.80","19,506.25","19,316.85","5.78M","-0.13%"
"08/11/2023","19,504.35","19,599.00","19,600.00","19,488.60","4.98M","-0.47%"
"08/10/2023","19,596.80","19,639.90","19,669.00","19,535.00","6.67M","-0.47%"
"08/09/2023","19,689.60","19,611.20","19,701.90","19,512.25","5.57M","0.40%"
"08/08/2023","19,611.25","19,682.00","19,682.00","19,585.00","3.69M","-0.25%"
"08/07/2023","19,661.05","19,600.00","19,684.05","19,577.00","4.37M","0.43%"
"08/04/2023","19,576.25","19,501.10","19,596.65","19,486.10","6.86M","0.56%"
"08/03/2023","19,468.15","19,540.00","19,647.00","19,390.00","9.14M","-0.66%"
"08/02/2023","19,596.55","19,755.65","19,760.00","19,514.00","8.22M","-1.09%"
"08/01/2023","19,812.55","19,862.00","19,869.00","19,785.75","3.78M","-0.16%"
"07/31/2023","19,843.95","19,771.50","19,859.95","19,708.25","4.83M","0.47%"
"07/28/2023","19,751.80","19,779.90","19,795.00","19,678.00","6.74M","0.47%"
"07/27/2023","19,659.90","19,840.20","19,872.35","19,600.00","6.87M","-0.58%"
"07/26/2023","19,774.00","19,722.10","19,828.20","19,707.10","5.05M","0.42%"
"07/25/2023","19,691.15","19,744.10","19,744.10","19,632.00","5.26M","-0.01%"
"07/24/2023","19,692.70","19,771.80","19,808.00","19,680.00","6.05M","-1.01%"
"07/21/2023","19,892.75","19,950.00","20,007.25","19,855.05","1.85M","-0.88%"
"07/20/2023","20,068.55","19,941.70","20,080.00","19,900.90","1.45M","0.62%"
"07/19/2023","19,944.85","19,879.05","19,968.00","19,849.15","890.95K","0.40%"
"07/18/2023","19,864.50","19,853.00","19,917.55","19,805.00","742.05K","0.24%"
"07/17/2023","19,816.40","19,717.00","19,835.00","19,696.00","688.05K","0.61%"
"07/14/2023","19,695.50","19,620.75","19,721.00","19,575.00","442.65K","0.61%"
"07/13/2023","19,575.25","19,625.00","19,702.40","19,554.00","629.60K","0.08%"
"07/12/2023","19,560.20","19,623.45","19,641.70","19,550.90","220.20K","0.30%"
"07/11/2023","19,500.85","19,452.20","19,562.50","19,436.25","4.72M","0.47%"
"07/10/2023","19,409.55","19,422.20","19,481.25","19,375.15","4.51M","0.06%"
"07/07/2023","19,398.50","19,485.00","19,567.25","19,380.10","7.73M","-0.70%"
"07/06/2023","19,536.10","19,441.30","19,555.00","19,435.10","5.20M","0.36%"
