"Date","Price","Open","High","Low","Vol.","Change %"
"01/23/2017","141.28","141.66","142.13","140.75","","-0.40%"
"01/20/2017","141.85","141.79","142.11","141.15","","0.05%"
"01/19/2017","141.78","140.54","142.19","140.32","","0.86%"
"01/18/2017","140.57","139.82","140.70","139.12","","0.54%"
"01/17/2017","139.82","137.53","140.15","137.02","","1.62%"
"01/16/2017","137.59","138.15","138.35","136.49","","-1.36%"
"01/13/2017","139.48","139.47","140.61","139.16","","0.00%"
"01/12/2017","139.48","140.90","141.05","138.89","","-1.04%"
"01/11/2017","140.94","140.97","141.50","139.88","","-0.02%"
"01/10/2017","140.97","141.10","141.47","140.16","","-0.11%"
"01/09/2017","141.12","143.57","143.88","141.00","","-1.77%"
"01/06/2017","143.67","143.32","144.12","143.00","","0.29%"
"01/05/2017","143.26","144.48","144.69","142.48","","-0.86%"
"01/04/2017","144.50","144.12","145.03","143.72","","0.26%"
"01/03/2017","144.12","144.31","145.43","143.53","","-0.10%"
"01/02/2017","144.26","144.28","145.04","144.04","","0.02%"
"12/30/2016","144.23","142.93","144.64","142.66","","0.92%"
"12/29/2016","142.92","143.36","143.52","142.18","","-0.30%"
"12/28/2016","143.35","144.10","144.74","142.99","","-0.51%"
"12/27/2016","144.09","143.82","144.31","143.53","","0.14%"
"12/26/2016","143.89","143.96","144.37","143.60","","-0.25%"
"12/23/2016","144.25","144.38","144.61","143.52","","-0.08%"
"12/22/2016","144.36","145.21","145.64","144.30","","-0.59%"
"12/21/2016","145.22","145.79","145.91","144.82","","-0.34%"
"12/20/2016","145.72","145.19","146.39","144.86","","0.37%"
"12/19/2016","145.19","147.31","147.47","144.49","","-1.53%"
"12/16/2016","147.45","146.85","147.55","146.29","","0.47%"
"12/15/2016","146.76","147.04","148.50","146.31","","-0.20%"
"12/14/2016","147.06","145.79","147.32","145.16","","0.86%"
"12/13/2016","145.81","145.85","146.76","145.49","","0.00%"
"12/12/2016","145.81","144.94","146.38","144.56","","0.47%"
"12/09/2016","145.13","143.57","145.21","143.38","","1.11%"
"12/08/2016","143.53","143.62","144.51","143.09","","-0.07%"
"12/07/2016","143.63","144.52","144.82","142.95","","-0.63%"
"12/06/2016","144.54","145.00","145.68","144.16","","-0.30%"
"12/05/2016","144.97","144.51","146.06","142.50","","0.28%"
"12/02/2016","144.57","143.75","144.81","142.99","","0.64%"
"12/01/2016","143.65","143.16","145.25","142.62","","0.35%"
"11/30/2016","143.15","140.38","143.30","139.95","","1.98%"
"11/29/2016","140.37","138.94","141.40","138.46","","1.01%"
"11/28/2016","138.97","140.97","141.18","138.81","","-1.50%"
"11/25/2016","141.09","141.12","141.79","139.94","","-0.03%"
"11/24/2016","141.13","140.00","141.43","139.69","","0.86%"
"11/23/2016","139.93","138.06","140.37","137.22","","1.34%"
"11/22/2016","138.08","138.41","138.85","137.58","","-0.28%"
"11/21/2016","138.47","136.91","138.94","136.28","","1.10%"
"11/18/2016","136.97","136.75","137.66","135.40","","0.18%"
"11/17/2016","136.72","135.72","136.97","134.96","","0.74%"
"11/16/2016","135.72","135.97","136.82","135.57","","-0.20%"
"11/15/2016","135.99","135.46","136.64","134.20","","0.41%"
"11/14/2016","135.44","134.14","135.68","134.07","","0.75%"
"11/11/2016","134.43","134.11","134.94","133.40","","0.23%"
"11/10/2016","134.12","131.08","134.35","130.24","","2.31%"
