"Date","Price","Open","High","Low","Vol.","Change %"
"08/02/2021","7,014.5","6,968.0","7,041.5","6,968.0","89.18K","0.69%"
"07/30/2021","6,966.5","6,977.0","6,985.0","6,922.5","0.01K","-0.59%"
"07/29/2021","7,007.5","6,948.0","7,022.0","6,930.0","0.01K","0.82%"
"07/28/2021","6,950.5","6,932.0","6,955.5","6,903.5","73.51K","0.34%"
"07/27/2021","6,927.0","6,957.0","6,964.0","6,857.0","90.96K","-0.35%"
"07/26/2021","6,951.5","6,961.5","6,968.5","6,909.0","0.00K","-0.14%"
"07/23/2021","6,961.5","6,915.0","6,971.5","6,903.0","0.01K","0.99%"
"07/22/2021","6,893.0","6,940.0","6,950.0","6,884.5","84.30K","-0.56%"
"07/21/2021","6,931.5","6,850.0","6,944.5","6,807.5","110.58K","1.73%"
"07/20/2021","6,813.5","6,783.5","6,859.0","6,754.0","0.00K","0.67%"
"07/19/2021","6,768.0","6,900.0","6,902.0","6,735.5","152.11K","-2.34%"
"07/16/2021","6,930.5","6,943.0","6,992.0","6,904.5","116.48K","-0.09%"
"07/15/2021","6,937.0","7,014.0","7,041.5","6,929.5","114.09K","-1.29%"
"07/14/2021","7,028.0","7,050.5","7,062.0","7,000.5","75.88K","-0.35%"
"07/13/2021","7,052.5","7,060.5","7,080.5","7,043.5","58.99K","-0.16%"
"07/12/2021","7,063.5","7,050.5","7,065.0","6,995.0","68.58K","0.28%"
"07/09/2021","7,044.0","6,952.0","7,056.0","6,937.5","98.90K","1.20%"
"07/08/2021","6,960.5","7,083.0","7,083.0","6,911.5","0.00K","-1.67%"
"07/07/2021","7,079.0","7,025.5","7,090.5","7,018.0","79.67K","0.80%"
"07/06/2021","7,022.5","7,094.0","7,102.5","7,004.0","85.23K","-1.01%"
"07/05/2021","7,094.0","7,057.0","7,099.0","7,040.0","45.69K","0.67%"
"07/02/2021","7,047.0","7,074.5","7,095.0","7,039.5","75.10K","-0.06%"
"07/01/2021","7,051.0","6,993.0","7,081.0","6,983.5","105.41K","1.01%"
"06/30/2021","6,980.5","7,022.5","7,033.5","6,938.5","118.23K","-0.56%"
"06/29/2021","7,020.0","7,008.0","7,052.0","6,995.0","64.57K","0.24%"
"06/28/2021","7,003.5","7,084.5","7,087.5","6,999.5","71.21K","-0.91%"
"06/25/2021","7,067.5","7,054.0","7,082.0","7,041.5","54.52K","0.28%"
"06/24/2021","7,047.5","7,009.0","7,053.5","7,001.0","78.12K","0.50%"
"06/23/2021","7,012.5","7,012.5","7,055.0","6,992.5","77.62K","-0.15%"
"06/22/2021","7,023.0","7,013.5","7,026.0","6,986.0","69.38K","0.47%"
"06/21/2021","6,990.0","6,932.5","7,017.5","6,872.0","100.72K","-1.83%"
"06/18/2021","7,120.0","7,153.5","7,159.5","7,114.5","0.01K","-0.44%"
"06/17/2021","7,151.5","7,153.0","7,172.0","7,127.0","0.00K","-0.53%"
"06/16/2021","7,189.5","7,179.0","7,217.5","7,149.0","0.05K","0.29%"
"06/15/2021","7,168.5","7,164.0","7,189.5","7,153.5","0.00K","0.20%"
"06/14/2021","7,154.5","7,156.5","7,190.5","7,136.0","0.00K","0.25%"
"06/11/2021","7,137.0","7,087.0","7,157.0","7,074.5","0.01K","0.76%"
"06/10/2021","7,083.0","7,083.5","7,117.5","7,076.5","0.00K","0.03%"
"06/09/2021","7,081.0","7,096.5","7,107.5","7,043.0","0.01K","-0.27%"
"06/08/2021","7,100.0","7,084.5","7,120.0","7,070.0","0.01K","0.26%"
"06/07/2021","7,081.5","7,076.5","7,097.0","7,037.0","0.01K","0.22%"
"06/04/2021","7,066.0","7,058.0","7,083.0","7,036.0","54.99K","-0.04%"
"06/03/2021","7,068.5","7,106.5","7,120.0","7,009.5","0.00K","-0.37%"
"06/02/2021","7,095.0","7,071.0","7,116.5","7,060.0","0.00K","0.24%"
"06/01/2021","7,078.0","7,042.0","7,112.5","6,982.5","0.00K","0.59%"
"05/31/2021","7,036.8","7,036.8","7,036.8","7,036.8","","0.19%"
"05/28/2021","7,023.5","7,039.0","7,050.0","7,004.0","97.22K","0.19%"
"05/27/2021","7,010.5","7,017.5","7,038.0","6,991.0","101.43K","-0.10%"
"05/26/2021","7,017.5","7,015.5","7,043.0","6,990.5","0.01K","-0.13%"
"05/25/2021","7,026.5","7,051.0","7,070.5","6,992.0","0.01K","-0.27%"
"05/24/2021","7,045.5","7,009.5","7,056.5","7,004.5","56.82K","0.53%"
"05/21/2021","7,008.5","7,018.5","7,028.0","6,962.5","82.82K","0.05%"
"05/20/2021","7,005.0","6,949.0","7,020.0","6,916.0","94.86K","1.10%"
"05/19/2021","6,929.0","6,976.5","6,993.5","6,876.5","0.00K","-1.39%"
"05/18/2021","7,026.5","7,039.5","7,084.5","6,988.0","0.00K","0.17%"
"05/17/2021","7,014.5","7,043.0","7,052.0","6,964.5","80.42K","-0.14%"
"05/14/2021","7,024.5","6,958.0","7,052.5","6,958.0","71.71K","1.26%"
"05/13/2021","6,937.0","6,951.5","6,969.0","6,799.0","0.00K","-0.67%"
"05/12/2021","6,983.5","6,949.0","7,002.5","6,868.5","103.25K","1.03%"
"05/11/2021","6,912.0","7,052.0","7,054.5","6,885.0","0.00K","-2.68%"
"05/10/2021","7,102.5","7,121.0","7,143.5","7,045.0","0.00K","-0.01%"
"05/07/2021","7,103.0","7,071.0","7,126.0","7,054.0","0.00K","0.88%"
"05/06/2021","7,041.0","7,010.0","7,076.5","7,000.0","80.99K","0.36%"
"05/05/2021","7,016.0","6,919.5","7,025.0","6,914.0","0.00K","1.96%"
"05/04/2021","6,881.0","6,968.5","7,008.0","6,878.0","0.00K","-0.81%"
"04/30/2021","6,937.5","6,928.5","6,977.5","6,900.0","0.01K","0.09%"
"04/29/2021","6,931.5","6,941.5","6,987.0","6,907.5","0.00K","0.00%"
"04/28/2021","6,931.5","6,912.5","6,953.0","6,904.5","0.01K","0.51%"
"04/27/2021","6,896.5","6,935.0","6,944.0","6,893.0","68.52K","-0.54%"
"04/26/2021","6,934.0","6,878.5","6,937.5","6,878.0","0.00K","0.49%"
"04/23/2021","6,900.0","6,869.0","6,910.5","6,856.0","57.12K","-0.06%"
"04/22/2021","6,904.0","6,882.5","6,907.5","6,853.0","0.00K","0.58%"
"04/21/2021","6,864.0","6,834.5","6,895.0","6,803.5","79.14K","0.66%"
"04/20/2021","6,819.0","6,957.5","6,969.5","6,813.5","0.00K","-2.11%"
"04/19/2021","6,966.0","6,975.0","7,001.5","6,940.0","0.00K","-0.13%"
"04/16/2021","6,975.0","6,963.5","6,999.0","6,946.5","103.44K","0.34%"
"04/15/2021","6,951.5","6,891.0","6,963.5","6,889.0","88.20K","0.83%"
"04/14/2021","6,894.5","6,848.5","6,900.5","6,838.5","78.07K","0.67%"
"04/13/2021","6,848.5","6,854.0","6,858.0","6,814.5","0.00K","-0.03%"
"04/12/2021","6,850.5","6,880.5","6,884.5","6,810.0","78.07K","-0.41%"
"04/09/2021","6,878.5","6,914.0","6,917.0","6,864.0","82.36K","-0.20%"
"04/08/2021","6,892.0","6,869.5","6,910.0","6,844.0","86.29K","0.72%"
"04/07/2021","6,843.0","6,787.5","6,859.0","6,781.0","92.48K","1.03%"
"04/06/2021","6,773.0","6,761.0","6,797.0","6,709.0","93.38K","1.21%"
"04/01/2021","6,692.0","6,678.5","6,738.0","6,669.5","0.00K","0.19%"
"03/31/2021","6,679.5","6,731.0","6,740.0","6,662.0","0.00K","-0.77%"
"03/30/2021","6,731.5","6,730.0","6,744.0","6,678.5","75.26K","0.57%"
"03/29/2021","6,693.5","6,703.0","6,728.0","6,655.0","77.40K","0.03%"
"03/26/2021","6,691.5","6,656.5","6,734.5","6,648.0","76.12K","1.01%"
"03/25/2021","6,624.5","6,645.5","6,681.5","6,567.5","111.45K","-0.56%"
"03/24/2021","6,662.0","6,614.0","6,667.0","6,593.0","0.00K","0.18%"
"03/23/2021","6,650.0","6,662.5","6,667.0","6,602.0","0.00K","-0.36%"
"03/22/2021","6,674.0","6,661.0","6,679.0","6,591.5","76.95K","-0.56%"
"03/19/2021","6,711.5","6,742.5","6,753.5","6,694.0","0.03K","-1.03%"
"03/18/2021","6,781.5","6,794.0","6,806.0","6,714.5","0.00K","0.27%"
"03/17/2021","6,763.0","6,785.5","6,799.0","6,746.5","0.00K","-0.46%"
"03/16/2021","6,794.0","6,762.5","6,808.0","6,762.5","0.12K","0.79%"
"03/15/2021","6,741.0","6,792.5","6,804.0","6,716.0","0.40K","-0.20%"
"03/12/2021","6,754.5","6,725.0","6,793.0","6,691.0","0.36K","0.42%"
"03/11/2021","6,726.5","6,711.5","6,756.0","6,692.0","0.03K","0.17%"
"03/10/2021","6,715.0","6,709.0","6,726.5","6,663.0","0.01K","-0.16%"
"03/09/2021","6,725.5","6,695.0","6,773.0","6,669.0","0.13K","0.25%"
"03/08/2021","6,708.5","6,700.0","6,717.5","6,595.5","0.03K","1.50%"
"03/05/2021","6,609.5","6,559.0","6,698.0","6,536.5","0.00K","-0.35%"
"03/04/2021","6,632.5","6,613.5","6,655.0","6,549.5","0.00K","-0.09%"
"03/03/2021","6,638.5","6,612.5","6,677.0","6,586.0","0.00K","0.67%"
"03/02/2021","6,594.0","6,574.5","6,633.0","6,523.0","0.01K","0.66%"
"03/01/2021","6,550.5","6,501.0","6,585.0","6,488.5","0.01K","1.72%"
"02/26/2021","6,439.5","6,548.5","6,618.0","6,432.0","243.89K","-2.84%"
"02/25/2021","6,627.5","6,646.0","6,675.5","6,540.0","112.81K","0.07%"
"02/24/2021","6,623.0","6,573.0","6,646.0","6,523.0","0.00K","0.71%"
"02/23/2021","6,576.0","6,541.5","6,634.5","6,511.5","0.03K","-0.09%"
"02/22/2021","6,582.0","6,586.0","6,586.0","6,505.5","0.00K","-0.36%"
"02/19/2021","6,605.5","6,584.0","6,607.5","6,538.5","119.78K","0.54%"
"02/18/2021","6,570.0","6,680.0","6,693.5","6,551.0","0.00K","-1.37%"
"02/17/2021","6,661.0","6,684.0","6,718.0","6,647.5","0.00K","-0.52%"
"02/16/2021","6,696.0","6,715.0","6,749.5","6,683.0","0.26K","-0.29%"
"02/15/2021","6,715.5","6,576.0","6,727.5","6,570.0","108.58K","2.81%"
"02/12/2021","6,532.0","6,476.0","6,565.5","6,431.0","85.50K","0.86%"
