"Date","Price","Open","High","Low","Vol.","Change %"
"12/26/2023","47,825.45","47,596.60","47,971.95","47,450.45","2.07M","0.62%"
"12/22/2023","47,532.00","48,105.00","48,280.15","47,470.80","3.12M","-1.19%"
"12/21/2023","48,105.00","47,245.00","48,207.95","46,964.70","3.97M","1.32%"
"12/20/2023","47,480.55","48,111.55","48,265.00","47,316.60","3.13M","-1.10%"
"12/19/2023","48,009.80","48,000.00","48,228.00","47,784.80","1.77M","0.13%"
"12/18/2023","47,947.35","48,020.00","48,206.35","47,890.40","1.68M","-0.67%"
"12/15/2023","48,271.45","48,249.70","48,375.00","47,780.00","2.31M","0.50%"
"12/14/2023","48,029.60","47,652.20","48,199.95","47,650.30","2.22M","1.34%"
"12/13/2023","47,396.25","47,350.00","47,447.20","47,111.55","1.91M","0.19%"
"12/12/2023","47,308.45","47,574.80","47,600.00","47,237.75","1.66M","-0.39%"
"12/11/2023","47,491.85","47,500.20","47,769.95","47,368.15","1.77M","-0.02%"
"12/08/2023","47,499.80","47,050.05","47,599.00","46,961.30","2.74M","0.96%"
"12/07/2023","47,047.15","46,898.00","47,125.05","46,600.00","1.85M","0.26%"
"12/06/2023","46,926.20","47,302.05","47,367.95","46,845.00","2.68M","-0.48%"
"12/05/2023","47,152.40","46,854.45","47,493.95","46,749.15","3.70M","1.06%"
"12/04/2023","46,659.55","45,750.50","46,725.00","45,602.05","3.94M","3.52%"
"12/01/2023","45,071.20","44,522.35","45,230.60","44,522.35","2.18M","1.33%"
"11/30/2023","44,481.75","44,745.00","44,785.30","44,210.00","2.56M","-0.41%"
"11/29/2023","44,662.65","44,100.00","44,721.60","44,022.10","2.27M","1.54%"
"11/28/2023","43,984.30","43,867.95","44,048.40","43,791.10","1.55M","0.41%"
"11/24/2023","43,805.55","43,693.15","43,845.00","43,586.00","1.49M","0.26%"
"11/23/2023","43,690.15","43,614.20","43,758.35","43,562.00","1.01M","0.23%"
"11/22/2023","43,587.95","43,791.00","43,795.30","43,375.00","3.08M","-0.47%"
"11/21/2023","43,791.85","43,840.00","43,897.45","43,655.25","1.43M","0.11%"
"11/20/2023","43,742.15","43,724.60","43,900.00","43,559.80","1.49M","0.06%"
"11/17/2023","43,715.45","43,894.80","44,066.20","43,649.85","2.66M","-1.31%"
"11/16/2023","44,293.90","44,390.85","44,552.95","44,205.00","1.82M","-0.21%"
"11/15/2023","44,387.25","44,450.00","44,454.65","44,290.05","3.30M","0.85%"
"11/13/2023","44,013.70","44,019.90","44,085.00","43,801.00","1.73M","-0.06%"
"11/12/2023","44,042.00","44,067.55","44,073.80","43,970.00","515.82K","0.20%"
"11/10/2023","43,952.40","43,741.20","44,017.00","43,355.55","2.08M","0.08%"
"11/09/2023","43,916.60","43,780.00","44,075.00","43,746.70","2.00M","0.18%"
"11/08/2023","43,836.20","43,901.00","43,996.15","43,751.00","2.26M","-0.21%"
"11/07/2023","43,926.85","43,855.30","43,979.00","43,517.35","2.48M","0.20%"
"11/06/2023","43,839.80","43,598.85","43,868.00","43,598.85","1.63M","0.76%"
"11/03/2023","43,509.10","43,525.00","43,604.10","43,430.00","1.75M","0.44%"
"11/02/2023","43,320.55","43,155.55","43,554.85","42,978.10","2.99M","0.91%"
"11/01/2023","42,928.10","42,981.05","43,062.40","42,849.00","2.31M","-0.35%"
"10/31/2023","43,076.85","43,603.05","43,603.05","43,020.40","2.49M","-0.51%"
"10/30/2023","43,295.70","42,994.35","43,350.00","42,623.00","2.74M","0.59%"
"10/27/2023","43,043.40","42,755.30","43,100.00","42,730.20","1.72M","1.81%"
"10/26/2023","42,280.15","42,730.00","42,730.00","42,067.00","2.29M","-1.24%"
"10/25/2023","42,811.55","43,261.05","43,399.00","42,755.25","2.04M","-0.77%"
