"Date","Price","Open","High","Low","Vol.","Change %"
"05/05/2023","76,965","72,479","73,310","72,433","15.00K","1.30%"
"05/04/2023","75,976","72,962","73,306","72,067","16.55K","-1.41%"
"05/03/2023","77,065","72,566","73,289","72,421","14.65K","0.94%"
"05/02/2023","76,350","73,273","73,440","72,414","19.39K","-0.97%"
"04/28/2023","77,101","73,368","73,425","72,326","15.90K","-0.07%"
"04/26/2023","77,156","73,180","73,422","72,419","13.54K","0.27%"
"04/25/2023","76,945","73,105","73,321","72,837","13.47K","-0.23%"
"04/24/2023","77,125","72,981","73,717","72,924","11.87K","0.06%"
"04/21/2023","77,079","73,888","73,890","73,151","12.66K","-1.36%"
"04/20/2023","78,143","74,105","74,375","73,683","13.68K","0.09%"
"04/19/2023","78,075","74,205","74,287","73,131","16.86K","-0.12%"
"04/18/2023","78,170","74,033","74,717","73,967","14.28K","0.88%"
"04/17/2023","77,489","74,250","74,364","73,770","12.86K","-0.10%"
"04/14/2023","77,570","74,000","74,395","73,727","15.62K","0.49%"
"04/13/2023","77,190","72,995","73,755","72,995","17.88K","1.08%"
"04/12/2023","76,365","72,905","73,591","72,765","15.70K","-0.36%"
"04/11/2023","76,640","72,562","73,615","72,562","21.48K","1.31%"
"04/06/2023","75,646","71,895","73,020","71,791","14.99K","0.68%"
"04/05/2023","75,132","72,575","72,575","71,729","14.00K","-1.31%"
"04/04/2023","76,131","71,869","72,759","71,630","14.21K","1.43%"
"04/03/2023","75,058","71,230","71,940","71,112","14.18K","0.77%"
"03/31/2023","74,483","72,000","72,100","71,175","14.05K","-0.82%"
"03/30/2023","75,102","71,825","72,454","71,563","13.79K","0.74%"
"03/29/2023","74,554","71,432","71,873","71,071","11.38K","0.77%"
"03/28/2023","73,984","70,995","71,585","70,815","11.97K","0.90%"
"03/27/2023","73,325","70,201","70,740","69,854","11.35K","1.03%"
"03/24/2023","72,581","70,280","70,406","69,125","13.66K","-1.38%"
